"","X","V1","s","a","b","z","o","w","p","m","n","DenExp","DenExp2","DenExp3","DenExp4","logLik","AIC"
"3236",3236,1,3910,0.9,1.1,0.5,1.1,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.3,-14975.9519173655,29995.9038347311
"3237",3237,1,3911,0.8,1.2,0.5,1.1,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.3,-14978.7750596581,30001.5501193162
"3238",3238,1,3912,0.9,1.2,0.5,1.1,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.3,-14976.3422684795,29996.6845369591
"3239",3239,1,3913,0.8,1.1,0.5,1.2,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.3,-14981.0297906197,30006.0595812395
"3240",3240,1,3914,0.9,1.1,0.5,1.2,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.3,-14980.3534407362,30004.7068814724
"3241",3241,1,3915,0.8,1.2,0.5,1.2,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.3,-14980.3353223132,30004.6706446265
"3242",3242,1,3916,0.9,1.2,0.5,1.2,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.3,-14978.5575312466,30001.1150624933
"3243",3243,1,3917,0.8,1.1,0.5,1.2,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.3,-14976.5135150205,29997.0270300411
"3244",3244,1,3918,0.9,1.1,0.5,1.2,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.3,-14975.3009442014,29994.6018884028
"3245",3245,1,3919,0.8,1.2,0.5,1.2,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.3,-14977.8158188939,29999.6316377877
"3246",3246,1,392,0.9,1.2,0.5,1.1,0.1,1,0,1,0.3,0.1,0.3,0.2,-14976.7003731159,29997.4007462318
"3247",3247,1,3920,0.9,1.2,0.5,1.2,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.3,-14975.5116072505,29995.023214501
"3248",3248,1,3921,0.8,1.1,0.7,1.1,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.3,-14988.7842656711,30021.5685313421
"3249",3249,1,3922,0.9,1.1,0.7,1.1,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.3,-14988.642684862,30021.285369724
"3250",3250,1,3923,0.8,1.2,0.7,1.1,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.3,-14987.9956495498,30019.9912990997
"3251",3251,1,3924,0.9,1.2,0.7,1.1,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.3,-14986.7749376877,30017.5498753754
"3252",3252,1,3925,0.8,1.1,0.7,1.1,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.3,-14984.566877118,30013.133754236
"3253",3253,1,3926,0.9,1.1,0.7,1.1,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.3,-14983.8917667249,30011.7835334499
"3254",3254,1,3927,0.8,1.2,0.7,1.1,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.3,-14985.5793311937,30015.1586623874
"3255",3255,1,3928,0.9,1.2,0.7,1.1,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.3,-14983.9453204443,30011.8906408886
"3256",3256,1,3929,0.8,1.1,0.7,1.2,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.3,-14987.2475620298,30018.4951240596
"3257",3257,1,393,0.8,1.1,0.5,1.2,0.1,1,0,1,0.2,0.1,0.3,0.2,-14981.7695885275,30007.539177055
"3258",3258,1,3930,0.9,1.1,0.7,1.2,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.3,-14987.2362176941,30018.4724353882
"3259",3259,1,3931,0.8,1.2,0.7,1.2,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.3,-14986.3748069014,30016.7496138028
"3260",3260,1,3932,0.9,1.2,0.7,1.2,0.3,0.8,0.1,0.6,0.2,0.1,0.3,0.3,-14985.2732633741,30014.5465267482
"3261",3261,1,3933,0.8,1.1,0.7,1.2,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.3,-14983.1973472889,30010.3946945778
"3262",3262,1,3934,0.9,1.1,0.7,1.2,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.3,-14982.6655932135,30009.3311864271
"3263",3263,1,3935,0.8,1.2,0.7,1.2,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.3,-14984.1069291938,30012.2138583876
"3264",3264,1,3936,0.9,1.2,0.7,1.2,0.3,0.8,0.1,0.6,0.3,0.1,0.3,0.3,-14982.6034438164,30009.2068876329
"3265",3265,1,3937,0.8,1.1,0.5,1.1,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.3,-14982.3108497897,30008.6216995793
"3266",3266,1,3938,0.9,1.1,0.5,1.1,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.3,-14981.6070331558,30007.2140663117
"3267",3267,1,3939,0.8,1.2,0.5,1.1,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.3,-14981.8239773726,30007.6479547451
"3268",3268,1,394,0.9,1.1,0.5,1.2,0.1,1,0,1,0.2,0.1,0.3,0.2,-14980.8979595418,30005.7959190836
"3269",3269,1,3940,0.9,1.2,0.5,1.1,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.3,-14980.0301691695,30004.0603383391
"3270",3270,1,3941,0.8,1.1,0.5,1.1,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.3,-14977.8452440279,29999.6904880559
"3271",3271,1,3942,0.9,1.1,0.5,1.1,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.3,-14976.4164438038,29996.8328876075
"3272",3272,1,3943,0.8,1.2,0.5,1.1,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.3,-14979.3721156369,30002.7442312737
"3273",3273,1,3944,0.9,1.2,0.5,1.1,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.3,-14976.8688651456,29997.7377302913
"3274",3274,1,3945,0.8,1.1,0.5,1.2,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.3,-14981.9795071637,30007.9590143274
"3275",3275,1,3946,0.9,1.1,0.5,1.2,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.3,-14981.210159892,30006.4203197841
"3276",3276,1,3947,0.8,1.2,0.5,1.2,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.3,-14981.2912375435,30006.582475087
"3277",3277,1,3948,0.9,1.2,0.5,1.2,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.3,-14979.4405600526,30002.8811201051
"3278",3278,1,3949,0.8,1.1,0.5,1.2,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.3,-14977.4966066458,29998.9932132916
"3279",3279,1,395,0.8,1.2,0.5,1.2,0.1,1,0,1,0.2,0.1,0.3,0.2,-14981.5914641975,30007.182928395
"3280",3280,1,3950,0.9,1.1,0.5,1.2,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.3,-14976.2319941832,29996.4639883664
"3281",3281,1,3951,0.8,1.2,0.5,1.2,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.3,-14978.7759908178,30001.5519816356
"3282",3282,1,3952,0.9,1.2,0.5,1.2,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.3,-14976.445267808,29996.890535616
"3283",3283,1,3953,0.8,1.1,0.7,1.1,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.3,-14988.71235417,30021.42470834
"3284",3284,1,3954,0.9,1.1,0.7,1.1,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.3,-14988.5768818356,30021.1537636712
"3285",3285,1,3955,0.8,1.2,0.7,1.1,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.3,-14987.9107165882,30019.8214331764
"3286",3286,1,3956,0.9,1.2,0.7,1.1,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.3,-14986.7044665822,30017.4089331643
"3287",3287,1,3957,0.8,1.1,0.7,1.1,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.3,-14984.5507816336,30013.1015632673
"3288",3288,1,3958,0.9,1.1,0.7,1.1,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.3,-14983.8723081597,30011.7446163193
"3289",3289,1,3959,0.8,1.2,0.7,1.1,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.3,-14985.5256256153,30015.0512512306
"3290",3290,1,396,0.9,1.2,0.5,1.2,0.1,1,0,1,0.2,0.1,0.3,0.2,-14979.4491805544,30002.8983611088
"3291",3291,1,3960,0.9,1.2,0.7,1.1,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.3,-14983.9057673494,30011.8115346988
"3292",3292,1,3961,0.8,1.1,0.7,1.2,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.3,-14987.46786967,30018.9357393401
"3293",3293,1,3962,0.9,1.1,0.7,1.2,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.3,-14987.4699324461,30018.9398648921
"3294",3294,1,3963,0.8,1.2,0.7,1.2,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.3,-14986.5460923895,30017.0921847791
"3295",3295,1,3964,0.9,1.2,0.7,1.2,0.3,0.8,0.1,0.6,0.2,0.3,0.3,0.3,-14985.4740057539,30014.9480115078
"3296",3296,1,3965,0.8,1.1,0.7,1.2,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.3,-14983.4511252296,30010.9022504592
"3297",3297,1,3966,0.9,1.1,0.7,1.2,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.3,-14982.9415961889,30009.8831923778
"3298",3298,1,3967,0.8,1.2,0.7,1.2,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.3,-14984.286568376,30012.573136752
"3299",3299,1,3968,0.9,1.2,0.7,1.2,0.3,0.8,0.1,0.6,0.3,0.3,0.3,0.3,-14982.8194149083,30009.6388298165
"3300",3300,1,3969,0.8,1.1,0.5,1.1,0.1,1,0.1,0.6,0.2,0.1,0.3,0.3,-14979.9889900337,30003.9779800673
"3301",3301,1,397,0.8,1.1,0.5,1.2,0.1,1,0,1,0.3,0.1,0.3,0.2,-14976.7226645304,29997.4453290608
"3302",3302,1,3970,0.9,1.1,0.5,1.1,0.1,1,0.1,0.6,0.2,0.1,0.3,0.3,-14979.0894260706,30002.1788521412
"3303",3303,1,3971,0.8,1.2,0.5,1.1,0.1,1,0.1,0.6,0.2,0.1,0.3,0.3,-14979.9193408836,30003.8386817671
"3304",3304,1,3972,0.9,1.2,0.5,1.1,0.1,1,0.1,0.6,0.2,0.1,0.3,0.3,-14977.7785440988,29999.5570881976
"3305",3305,1,3973,0.8,1.1,0.5,1.1,0.1,1,0.1,0.6,0.3,0.1,0.3,0.3,-14974.7344696119,29993.4689392237
"3306",3306,1,3974,0.9,1.1,0.5,1.1,0.1,1,0.1,0.6,0.3,0.1,0.3,0.3,-14973.3557422532,29990.7114845064
"3307",3307,1,3975,0.8,1.2,0.5,1.1,0.1,1,0.1,0.6,0.3,0.1,0.3,0.3,-14976.9628412787,29997.9256825574
"3308",3308,1,3976,0.9,1.2,0.5,1.1,0.1,1,0.1,0.6,0.3,0.1,0.3,0.3,-14974.1656105221,29992.3312210442
"3309",3309,1,3977,0.8,1.1,0.5,1.2,0.1,1,0.1,0.6,0.2,0.1,0.3,0.3,-14979.1429031399,30002.2858062799
"3310",3310,1,3978,0.9,1.1,0.5,1.2,0.1,1,0.1,0.6,0.2,0.1,0.3,0.3,-14978.2084059386,30000.4168118772
"3311",3311,1,3979,0.8,1.2,0.5,1.2,0.1,1,0.1,0.6,0.2,0.1,0.3,0.3,-14978.916113542,30001.8322270839
"3312",3312,1,398,0.9,1.1,0.5,1.2,0.1,1,0,1,0.3,0.1,0.3,0.2,-14975.3461169542,29994.6922339084
"3313",3313,1,3980,0.9,1.2,0.5,1.2,0.1,1,0.1,0.6,0.2,0.1,0.3,0.3,-14976.7424529135,29997.4849058269
"3314",3314,1,3981,0.8,1.1,0.5,1.2,0.1,1,0.1,0.6,0.3,0.1,0.3,0.3,-14973.9693233326,29991.9386466652
"3315",3315,1,3982,0.9,1.1,0.5,1.2,0.1,1,0.1,0.6,0.3,0.1,0.3,0.3,-14972.6915286989,29989.3830573977
"3316",3316,1,3983,0.8,1.2,0.5,1.2,0.1,1,0.1,0.6,0.3,0.1,0.3,0.3,-14975.8812696478,29995.7625392957
"3317",3317,1,3984,0.9,1.2,0.5,1.2,0.1,1,0.1,0.6,0.3,0.1,0.3,0.3,-14973.3071597117,29990.6143194235
"3318",3318,1,3985,0.8,1.1,0.7,1.1,0.1,1,0.1,0.6,0.2,0.1,0.3,0.3,-14986.9955872747,30017.9911745494
"3319",3319,1,3986,0.9,1.1,0.7,1.1,0.1,1,0.1,0.6,0.2,0.1,0.3,0.3,-14986.6884149517,30017.3768299033
"3320",3320,1,3987,0.8,1.2,0.7,1.1,0.1,1,0.1,0.6,0.2,0.1,0.3,0.3,-14986.7016130473,30017.4032260947
"3321",3321,1,3988,0.9,1.2,0.7,1.1,0.1,1,0.1,0.6,0.2,0.1,0.3,0.3,-14985.1479272095,30014.2958544191
"3322",3322,1,3989,0.8,1.1,0.7,1.1,0.1,1,0.1,0.6,0.3,0.1,0.3,0.3,-14982.2863749451,30008.5727498902
"3323",3323,1,399,0.8,1.2,0.5,1.2,0.1,1,0,1,0.3,0.1,0.3,0.2,-14978.6011544323,30001.2023088645
"3324",3324,1,3990,0.9,1.1,0.7,1.1,0.1,1,0.1,0.6,0.3,0.1,0.3,0.3,-14981.5037030765,30007.007406153
"3325",3325,1,3991,0.8,1.2,0.7,1.1,0.1,1,0.1,0.6,0.3,0.1,0.3,0.3,-14983.962813902,30011.925627804
"3326",3326,1,3992,0.9,1.2,0.7,1.1,0.1,1,0.1,0.6,0.3,0.1,0.3,0.3,-14981.9370511148,30007.8741022297
"3327",3327,1,3993,0.8,1.1,0.7,1.2,0.1,1,0.1,0.6,0.2,0.1,0.3,0.3,-14985.5265363122,30015.0530726243
"3328",3328,1,3994,0.9,1.1,0.7,1.2,0.1,1,0.1,0.6,0.2,0.1,0.3,0.3,-14985.3545421882,30014.7090843763
"3329",3329,1,3995,0.8,1.2,0.7,1.2,0.1,1,0.1,0.6,0.2,0.1,0.3,0.3,-14985.1198594654,30014.2397189307
"3330",3330,1,3996,0.9,1.2,0.7,1.2,0.1,1,0.1,0.6,0.2,0.1,0.3,0.3,-14983.7020238709,30011.4040477419
"3331",3331,1,3997,0.8,1.1,0.7,1.2,0.1,1,0.1,0.6,0.3,0.1,0.3,0.3,-14980.9969682428,30005.9939364856
"3332",3332,1,3998,0.9,1.1,0.7,1.2,0.1,1,0.1,0.6,0.3,0.1,0.3,0.3,-14980.3078989216,30004.6157978431
"3333",3333,1,3999,0.8,1.2,0.7,1.2,0.1,1,0.1,0.6,0.3,0.1,0.3,0.3,-14982.5260346532,30009.0520693064
"3334",3334,1,4,0.9,1.2,0.5,1.1,0.1,0.8,0,1,0.2,0.1,0.2,0.2,-14996.6532221942,30037.3064443884
"3335",3335,1,40,0.9,1.2,0.5,1.1,0.1,0.8,0,1,0.3,0.3,0.2,0.2,-14993.4827816854,30030.9655633707
"3336",3336,1,400,0.9,1.2,0.5,1.2,0.1,1,0,1,0.3,0.1,0.3,0.2,-14975.6029276451,29995.2058552903
"3337",3337,1,4000,0.9,1.2,0.7,1.2,0.1,1,0.1,0.6,0.3,0.1,0.3,0.3,-14980.6122640741,30005.2245281482
"3338",3338,1,4001,0.8,1.1,0.5,1.1,0.1,1,0.1,0.6,0.2,0.3,0.3,0.3,-14980.5052283895,30005.0104567789
"3339",3339,1,4002,0.9,1.1,0.5,1.1,0.1,1,0.1,0.6,0.2,0.3,0.3,0.3,-14979.49438598,30002.9887719599
"3340",3340,1,4003,0.8,1.2,0.5,1.1,0.1,1,0.1,0.6,0.2,0.3,0.3,0.3,-14980.4952075302,30004.9904150604
"3341",3341,1,4004,0.9,1.2,0.5,1.1,0.1,1,0.1,0.6,0.2,0.3,0.3,0.3,-14978.2617278085,30000.5234556169
"3342",3342,1,4005,0.8,1.1,0.5,1.1,0.1,1,0.1,0.6,0.3,0.3,0.3,0.3,-14975.3305459261,29994.6610918522
"3343",3343,1,4006,0.9,1.1,0.5,1.1,0.1,1,0.1,0.6,0.3,0.3,0.3,0.3,-14973.8377425809,29991.6754851617
"3344",3344,1,4007,0.8,1.2,0.5,1.1,0.1,1,0.1,0.6,0.3,0.3,0.3,0.3,-14977.4830220998,29998.9660441997
"3345",3345,1,4008,0.9,1.2,0.5,1.1,0.1,1,0.1,0.6,0.3,0.3,0.3,0.3,-14974.7127732708,29993.4255465415
"3346",3346,1,4009,0.8,1.1,0.5,1.2,0.1,1,0.1,0.6,0.2,0.3,0.3,0.3,-14980.157732634,30004.315465268
"3347",3347,1,401,0.8,1.1,0.7,1.1,0.1,1,0,1,0.2,0.1,0.3,0.2,-14988.1330426964,30020.2660853928
"3348",3348,1,4010,0.9,1.1,0.5,1.2,0.1,1,0.1,0.6,0.2,0.3,0.3,0.3,-14979.128133093,30002.2562661859
"3349",3349,1,4011,0.8,1.2,0.5,1.2,0.1,1,0.1,0.6,0.2,0.3,0.3,0.3,-14979.9370363409,30003.8740726817
"3350",3350,1,4012,0.9,1.2,0.5,1.2,0.1,1,0.1,0.6,0.2,0.3,0.3,0.3,-14977.6894090373,29999.3788180746
"3351",3351,1,4013,0.8,1.1,0.5,1.2,0.1,1,0.1,0.6,0.3,0.3,0.3,0.3,-14975.02811108,29994.0562221599
"3352",3352,1,4014,0.9,1.1,0.5,1.2,0.1,1,0.1,0.6,0.3,0.3,0.3,0.3,-14973.6776976301,29991.3553952601
"3353",3353,1,4015,0.8,1.2,0.5,1.2,0.1,1,0.1,0.6,0.3,0.3,0.3,0.3,-14976.9173966031,29997.8347932063
"3354",3354,1,4016,0.9,1.2,0.5,1.2,0.1,1,0.1,0.6,0.3,0.3,0.3,0.3,-14974.2971214218,29992.5942428436
"3355",3355,1,4017,0.8,1.1,0.7,1.1,0.1,1,0.1,0.6,0.2,0.3,0.3,0.3,-14987.0028951878,30018.0057903756
"3356",3356,1,4018,0.9,1.1,0.7,1.1,0.1,1,0.1,0.6,0.2,0.3,0.3,0.3,-14986.6811760131,30017.3623520262
"3357",3357,1,4019,0.8,1.2,0.7,1.1,0.1,1,0.1,0.6,0.2,0.3,0.3,0.3,-14986.6859339073,30017.3718678145
"3358",3358,1,402,0.9,1.1,0.7,1.1,0.1,1,0,1,0.2,0.1,0.3,0.2,-14987.6124064431,30019.2248128862
"3359",3359,1,4020,0.9,1.2,0.7,1.1,0.1,1,0.1,0.6,0.2,0.3,0.3,0.3,-14985.1357956404,30014.2715912807
"3360",3360,1,4021,0.8,1.1,0.7,1.1,0.1,1,0.1,0.6,0.3,0.3,0.3,0.3,-14982.3368740704,30008.6737481409
"3361",3361,1,4022,0.9,1.1,0.7,1.1,0.1,1,0.1,0.6,0.3,0.3,0.3,0.3,-14981.5287928985,30007.0575857969
"3362",3362,1,4023,0.8,1.2,0.7,1.1,0.1,1,0.1,0.6,0.3,0.3,0.3,0.3,-14983.9703750252,30011.9407500505
"3363",3363,1,4024,0.9,1.2,0.7,1.1,0.1,1,0.1,0.6,0.3,0.3,0.3,0.3,-14981.9427854249,30007.8855708498
"3364",3364,1,4025,0.8,1.1,0.7,1.2,0.1,1,0.1,0.6,0.2,0.3,0.3,0.3,-14985.8479030598,30015.6958061196
"3365",3365,1,4026,0.9,1.1,0.7,1.2,0.1,1,0.1,0.6,0.2,0.3,0.3,0.3,-14985.6778810121,30015.3557620242
"3366",3366,1,4027,0.8,1.2,0.7,1.2,0.1,1,0.1,0.6,0.2,0.3,0.3,0.3,-14985.3823166032,30014.7646332063
"3367",3367,1,4028,0.9,1.2,0.7,1.2,0.1,1,0.1,0.6,0.2,0.3,0.3,0.3,-14983.9884780694,30011.9769561389
"3368",3368,1,4029,0.8,1.1,0.7,1.2,0.1,1,0.1,0.6,0.3,0.3,0.3,0.3,-14981.3441228052,30006.6882456104
"3369",3369,1,403,0.8,1.2,0.7,1.1,0.1,1,0,1,0.2,0.1,0.3,0.2,-14987.7812384957,30019.5624769915
"3370",3370,1,4030,0.9,1.1,0.7,1.2,0.1,1,0.1,0.6,0.3,0.3,0.3,0.3,-14980.65932867,30005.3186573401
"3371",3371,1,4031,0.8,1.2,0.7,1.2,0.1,1,0.1,0.6,0.3,0.3,0.3,0.3,-14982.7857006522,30009.5714013044
"3372",3372,1,4032,0.9,1.2,0.7,1.2,0.1,1,0.1,0.6,0.3,0.3,0.3,0.3,-14980.9024792475,30005.804958495
"3373",3373,1,4033,0.8,1.1,0.5,1.1,0.3,1,0.1,0.6,0.2,0.1,0.3,0.3,-14976.2979174744,29996.5958349487
"3374",3374,1,4034,0.9,1.1,0.5,1.1,0.3,1,0.1,0.6,0.2,0.1,0.3,0.3,-14975.0809188766,29994.1618377532
"3375",3375,1,4035,0.8,1.2,0.5,1.1,0.3,1,0.1,0.6,0.2,0.1,0.3,0.3,-14975.9522309985,29995.9044619969
"3376",3376,1,4036,0.9,1.2,0.5,1.1,0.3,1,0.1,0.6,0.2,0.1,0.3,0.3,-14973.5969345666,29991.1938691332
"3377",3377,1,4037,0.8,1.1,0.5,1.1,0.3,1,0.1,0.6,0.3,0.1,0.3,0.3,-14971.0562228256,29986.1124456512
"3378",3378,1,4038,0.9,1.1,0.5,1.1,0.3,1,0.1,0.6,0.3,0.1,0.3,0.3,-14969.7201070654,29983.4402141308
"3379",3379,1,4039,0.8,1.2,0.5,1.1,0.3,1,0.1,0.6,0.3,0.1,0.3,0.3,-14972.787042764,29989.5740855279
"3380",3380,1,404,0.9,1.2,0.7,1.1,0.1,1,0,1,0.2,0.1,0.3,0.2,-14986.0224579203,30016.0449158406
"3381",3381,1,4040,0.9,1.2,0.5,1.1,0.3,1,0.1,0.6,0.3,0.1,0.3,0.3,-14970.2970188442,29984.5940376884
"3382",3382,1,4041,0.8,1.1,0.5,1.2,0.3,1,0.1,0.6,0.2,0.1,0.3,0.3,-14975.3392919635,29994.6785839271
"3383",3383,1,4042,0.9,1.1,0.5,1.2,0.3,1,0.1,0.6,0.2,0.1,0.3,0.3,-14974.2365612613,29992.4731225225
"3384",3384,1,4043,0.8,1.2,0.5,1.2,0.3,1,0.1,0.6,0.2,0.1,0.3,0.3,-14974.8514699712,29993.7029399425
"3385",3385,1,4044,0.9,1.2,0.5,1.2,0.3,1,0.1,0.6,0.2,0.1,0.3,0.3,-14972.6136538306,29989.2273076613
"3386",3386,1,4045,0.8,1.1,0.5,1.2,0.3,1,0.1,0.6,0.3,0.1,0.3,0.3,-14970.5935852882,29985.1871705765
"3387",3387,1,4046,0.9,1.1,0.5,1.2,0.3,1,0.1,0.6,0.3,0.1,0.3,0.3,-14969.0722221795,29982.144444359
"3388",3388,1,4047,0.8,1.2,0.5,1.2,0.3,1,0.1,0.6,0.3,0.1,0.3,0.3,-14971.8508798449,29987.7017596898
"3389",3389,1,4048,0.9,1.2,0.5,1.2,0.3,1,0.1,0.6,0.3,0.1,0.3,0.3,-14969.4727487356,29982.9454974711
"3390",3390,1,4049,0.8,1.1,0.7,1.1,0.3,1,0.1,0.6,0.2,0.1,0.3,0.3,-14983.3601708662,30010.7203417324
"3391",3391,1,405,0.8,1.1,0.7,1.1,0.1,1,0,1,0.3,0.1,0.3,0.2,-14983.2358382581,30010.4716765161
"3392",3392,1,4050,0.9,1.1,0.7,1.1,0.3,1,0.1,0.6,0.2,0.1,0.3,0.3,-14982.8052603524,30009.6105207047
"3393",3393,1,4051,0.8,1.2,0.7,1.1,0.3,1,0.1,0.6,0.2,0.1,0.3,0.3,-14982.7859318461,30009.5718636922
"3394",3394,1,4052,0.9,1.2,0.7,1.1,0.3,1,0.1,0.6,0.2,0.1,0.3,0.3,-14981.1354395101,30006.2708790202
"3395",3395,1,4053,0.8,1.1,0.7,1.1,0.3,1,0.1,0.6,0.3,0.1,0.3,0.3,-14978.6731078607,30001.3462157215
"3396",3396,1,4054,0.9,1.1,0.7,1.1,0.3,1,0.1,0.6,0.3,0.1,0.3,0.3,-14977.910659682,29999.821319364
"3397",3397,1,4055,0.8,1.2,0.7,1.1,0.3,1,0.1,0.6,0.3,0.1,0.3,0.3,-14980.0228997757,30004.0457995513
"3398",3398,1,4056,0.9,1.2,0.7,1.1,0.3,1,0.1,0.6,0.3,0.1,0.3,0.3,-14978.1577910381,30000.3155820762
"3399",3399,1,4057,0.8,1.1,0.7,1.2,0.3,1,0.1,0.6,0.2,0.1,0.3,0.3,-14981.853193824,30007.706387648
"3400",3400,1,4058,0.9,1.1,0.7,1.2,0.3,1,0.1,0.6,0.2,0.1,0.3,0.3,-14981.4454321759,30006.8908643518
"3401",3401,1,4059,0.8,1.2,0.7,1.2,0.3,1,0.1,0.6,0.2,0.1,0.3,0.3,-14981.1852641539,30006.3705283078
"3402",3402,1,406,0.9,1.1,0.7,1.1,0.1,1,0,1,0.3,0.1,0.3,0.2,-14982.0466201817,30008.0932403634
"3403",3403,1,4060,0.9,1.2,0.7,1.2,0.3,1,0.1,0.6,0.2,0.1,0.3,0.3,-14979.6761471752,30003.3522943505
"3404",3404,1,4061,0.8,1.1,0.7,1.2,0.3,1,0.1,0.6,0.3,0.1,0.3,0.3,-14977.3759822304,29998.7519644608
"3405",3405,1,4062,0.9,1.1,0.7,1.2,0.3,1,0.1,0.6,0.3,0.1,0.3,0.3,-14976.6901783486,29997.3803566971
"3406",3406,1,4063,0.8,1.2,0.7,1.2,0.3,1,0.1,0.6,0.3,0.1,0.3,0.3,-14978.6008092814,30001.2016185628
"3407",3407,1,4064,0.9,1.2,0.7,1.2,0.3,1,0.1,0.6,0.3,0.1,0.3,0.3,-14976.8226509091,29997.6453018182
"3408",3408,1,4065,0.8,1.1,0.5,1.1,0.3,1,0.1,0.6,0.2,0.3,0.3,0.3,-14976.7946943318,29997.5893886637
"3409",3409,1,4066,0.9,1.1,0.5,1.1,0.3,1,0.1,0.6,0.2,0.3,0.3,0.3,-14975.4591606028,29994.9183212056
"3410",3410,1,4067,0.8,1.2,0.5,1.1,0.3,1,0.1,0.6,0.2,0.3,0.3,0.3,-14976.5052971618,29997.0105943237
"3411",3411,1,4068,0.9,1.2,0.5,1.1,0.3,1,0.1,0.6,0.2,0.3,0.3,0.3,-14974.0509025189,29992.1018050377
"3412",3412,1,4069,0.8,1.1,0.5,1.1,0.3,1,0.1,0.6,0.3,0.3,0.3,0.3,-14971.6174834863,29987.2349669726
"3413",3413,1,407,0.8,1.2,0.7,1.1,0.1,1,0,1,0.3,0.1,0.3,0.2,-14984.8205361579,30013.6410723158
"3414",3414,1,4070,0.9,1.1,0.5,1.1,0.3,1,0.1,0.6,0.3,0.3,0.3,0.3,-14970.180852924,29984.361705848
"3415",3415,1,4071,0.8,1.2,0.5,1.1,0.3,1,0.1,0.6,0.3,0.3,0.3,0.3,-14973.3867274366,29990.7734548732
"3416",3416,1,4072,0.9,1.2,0.5,1.1,0.3,1,0.1,0.6,0.3,0.3,0.3,0.3,-14970.8206209656,29985.6412419312
"3417",3417,1,4073,0.8,1.1,0.5,1.2,0.3,1,0.1,0.6,0.2,0.3,0.3,0.3,-14976.2909080175,29996.5818160349
"3418",3418,1,4074,0.9,1.1,0.5,1.2,0.3,1,0.1,0.6,0.2,0.3,0.3,0.3,-14975.109182274,29994.218364548
"3419",3419,1,4075,0.8,1.2,0.5,1.2,0.3,1,0.1,0.6,0.2,0.3,0.3,0.3,-14975.8088732956,29995.6177465912
"3420",3420,1,4076,0.9,1.2,0.5,1.2,0.3,1,0.1,0.6,0.2,0.3,0.3,0.3,-14973.5144122272,29991.0288244544
